MLSAreaMajor,closed_sales,median_close_price,average_close_price,median_price_per_sqft,average_days_on_market,average_close_to_original_list_ratio
LN - Lake Forest North,919,554995.0,666258.951577802,555.1443375277572,31.415669205658325,1.006794821531685
289 - Big Bear Area,916,550000.0,639630.5982532752,402.6178010471204,88.19323144104804,0.9231562188371631
71 - Tustin,914,703000.0,768022.88512035,576.9230769230769,31.41356673960613,12.690460995906701
92064 - Poway,910,1100018.5,1288552.368131868,622.1372104663903,29.675824175824175,0.9856124397625611
M3 - La Mirada,907,820000.0,675292.7353914002,548.1377371749825,27.117971334068358,1.2543326503047345
ADL - Adelanto,904,353500.0,303932.99004424777,242.4596576734345,75.45796460176992,0.9509288255307811
TOW - Thousand Oaks West,903,850000.0,737833.1683277963,474.80241107589126,37.05204872646733,0.9818018876691315
M1 - Norwalk,900,729750.0,653570.3022222222,579.3539325842696,28.635555555555555,1.0206007779604067
"72 - Orange & Garden Grove, E of Harbor, N of 22 F",896,886944.0,782375.8759821429,558.2897569978468,34.510044642857146,1.2613847574658827
BSTW - Barstow,892,237500.0,212534.41257847534,200.36919831223628,72.84865470852019,0.936611685368267
NV - East Bluff - Harbor View,891,1350000.0,1974419.965207632,878.3783783783783,39.891133557800224,0.9607904218507036
641 - Monterey Park,891,770000.0,726985.3238832772,537.684925728404,37.35016835016835,1.0065639304161444
92065 - Ramona,890,785000.0,2802330.1921348316,394.87179487179486,37.59101123595506,4.261647171834482
PS - Portola Springs,889,6500.0,825337.214848144,2.8680688336520075,33.51518560179977,0.9954931281077873
LNLAK - Lake Area,883,468888.0,656479.2253680634,512.8205128205128,28.065685164212912,0.9851976121865377
639 - Monrovia,876,785000.0,714958.6610730594,532.6717931711091,33.46803652968037,1.0365765834952587
WIN - Winnetka,876,661000.0,523602.6404109589,426.649163111257,34.75570776255708,1.2085308066056295
VC33 - Oxnard - Southwest / Port Huenem,866,569000.0,463698.86836027715,434.33227201266527,36.275981524249424,0.9891882243887772
92027 - Escondido,864,745000.0,700624.5231481482,456.3085511400094,30.568287037037038,0.981656632111602
607 - Azusa,859,636000.0,584337.4965075669,451.9572953736655,35.19906868451688,1.1421903224823402
AA - Airport Area,856,5300.0,441308.6191588785,3.5185185185185186,41.50233644859813,1.2052103975383974
91910 - Chula Vista,855,730000.0,849949.4385964912,469.8318496538081,26.64795321637427,3.43391951405157
637 - Los Feliz,852,837500.0,1300432.542253521,552.8846153846154,42.80868544600939,1.009669897253752
S2 - Laguna Hills,851,670000.0,891704.3325499413,550.4053694843169,28.804935370152762,11.57518162165171
633 - Industry/La Puente/Valinda,840,717500.0,638510.6389166666,540.3846153846154,33.851190476190474,13.849001973829296
92019 - El Cajon,835,755000.0,794974.0251497006,497.1988795518207,27.752095808383235,2.172135217453265
619 - El Monte,835,683061.0,638615.4564431137,460.3558807893173,41.76047904191617,1.0312844962823633
C36 - Metropolitan Southwest,834,670000.0,604017.2410071943,452.7712724434036,50.194244604316545,2.142552557229788
92129 - Rancho Penasquitos,830,1244500.0,1103856.7891566264,668.6942416869424,22.918072289156626,2.2368964312599378
92104 - North Park,824,827750.0,919078.1480582524,761.0062893081761,29.844660194174757,0.9775329841430664
654 - San Gabriel,822,923000.0,827340.4829683698,581.570996978852,36.52433090024331,2.5755411514261706
307 - Sun City,821,499000.0,467316.4957369062,287.46770025839794,58.02070645554202,4.276619548819749
7 - North Long Beach,821,680000.0,583911.665042631,522.9015317286652,38.94762484774665,1.1361318700035785
BBC - Big Bear City,815,380000.0,417501.53865030676,346.0912052117264,87.2441717791411,2.1280549712836074
LD - Ladera Ranch,813,858000.0,972098.8885608856,553.689406026188,28.186961869618695,1.1177308039654141
91911 - Chula Vista,810,710000.0,658880.0975308642,487.16730038022814,30.367901234567903,3.4269018121753168
92084 - Vista,807,860000.0,867098.8921933086,476.4065335753176,45.32218091697646,1.0906385955153357
286 - Crestline Area,805,316000.0,288062.39004968945,260.6154580152672,77.49316770186336,3.4419015077901416
ATSC - Atascadero,796,729500.0,745055.7793718593,442.21866096866097,53.141959798994975,0.9668674521595622
101 - North Inglewood,793,460000.0,530711.3039092056,407.5398850386574,51.7843631778058,1.1233062976170651
668 - Walnut,792,877500.0,769866.4253156566,504.52488687782807,33.63383838383838,3.5416054326356003
92040 - Lakeside,789,750000.0,680080.319391635,475.9071980963712,28.99493029150824,0.9787921857776205
LNSLT - Salt Creek,778,712500.0,1047719.910025707,633.465782487081,35.08226221079691,0.9835981307070676
SC - San Clemente Central,776,4100.0,639442.7461340206,4.0,42.54639175257732,0.9756409671776779
92008 - Carlsbad,772,1525000.0,2238556.0142487045,741.4730598121602,36.023316062176164,4.477954030449214
689 - San Dimas,771,695000.0,658696.9747081712,471.9778578876605,34.942931258106356,1.0107007087078854
"1 - Belmont Shore/Park,Naples,Marina Pac,Bay Hrbr",768,951056.5,1103691.9948567708,634.4492440604752,45.330729166666664,2.2925744839755966
SVE - East Simi,767,725000.0,641464.8279009126,446.3448800597457,44.329856584093875,2.291284673622232
647 - Pasadena (SW),764,859500.0,1118786.7513089005,640.5124099279424,31.523560209424083,2.122386825274529
92111 - Linda Vista,762,890000.0,1360092.7637795275,636.9426751592357,25.34776902887139,2.293841123359362
92122 - University City,755,727500.0,1901354.5456953642,696.5110312981016,30.985430463576158,3.5621298950395794
314 - Indio South of East Valley,744,555000.0,624242.1760752688,303.951367781155,69.59677419354838,0.9631893608689147
273 - Colton,738,446740.0,414970.740596206,327.39760648476863,41.830623306233065,13.504006379503886
684 - La Verne,735,735251.0,664341.160217687,473.4003739480876,33.59319727891157,0.9753983045918824
92116 - Normal Heights,734,877500.0,1000545.6553133515,765.0501672240803,25.760217983651227,0.9790881641117183
C5 - East Costa Mesa,733,931000.0,1070869.3656207367,6.000667556742323,27.62892223738063,0.9830665069033331
91942 - La Mesa,729,775000.0,1787744.5212620026,557.1161048689139,25.255144032921812,2.4708747225160774
92069 - San Marcos,725,805000.0,848895.8344827587,497.8237214363439,33.57931034482758,0.9795945176474306
VVL - Valley Village,717,560000.0,867566.3184518829,428.0500732351911,39.11576011157601,2.3052669176410525
92114 - Encanto,715,750000.0,698458.3286713287,528.3018867924528,27.446153846153845,0.9990510908889739
92108 - Mission Valley,709,530000.0,600861.562764457,591.6262135922331,34.346967559943586,2.4879612381706977
92020 - El Cajon,705,799900.0,851403.6936170213,500.7530120481928,29.288951841359772,3.740331724605221
92120 - Del Cerro,701,990000.0,983030.8587731812,616.6268564519709,23.62339514978602,1.2961585974631527
92025 - Escondido,695,775000.0,800469.671942446,475.82781456953643,31.92661870503597,0.9784482697750231
SVW - West Simi,689,750000.0,691853.992743106,461.2161581435324,42.619738751814225,0.9950177392455981
LS - Lake Forest South,687,1010000.0,818315.2634643377,564.7518280357535,31.197962154294032,876.8907205778855
CAN1 - Canyon Country 1,677,575000.0,544328.3131462333,416.4913238022482,45.89364844903988,0.9930706896740676
"2 - Belmont Heights, Alamitos Heights",672,644750.0,839087.0185119049,575.1570416709751,39.651785714285715,0.9756081434429877
MS - Mission Viejo South,672,788900.0,766579.5639880953,556.3832604952986,25.645833333333332,1.0087383675374522
674 - Montebello,669,752000.0,695526.4020926757,467.58767268862914,33.74439461883408,1.008984233018739
"6 - Bixby, Bixby Knolls, Los Cerritos",667,905000.0,1129156.1443928035,579.7773654916512,31.203898050974512,1.154714265787129
652 - Rowland Heights,666,800000.0,695801.9039039039,479.5948351819046,35.92342342342342,0.991850047699694
92105 - East San Diego,665,655000.0,661551.5503759398,538.1633679206473,30.26015037593985,0.9784551855086109
91941 - La Mesa,663,985000.0,1894968.874811463,536.0956915064655,25.019607843137255,2.406586370928469
92118 - Coronado,663,2250000.0,2592600.9170437404,1304.2397660818715,63.18552036199095,1.1655684018775145
92081 - Vista,658,856000.0,808756.591793313,514.2829822588326,26.822188449848024,2.384493350817932
91915 - Chula Vista,656,752000.0,726331.806402439,440.709827806602,28.17530487804878,2.3136850019094624
325 - Indian Wells,649,1279000.0,1739009.6909861325,478.6686730060379,61.82280431432974,0.9419506412547017
PRIC - PR Inside City Limit,645,705000.0,707150.7983875968,415.18220256077063,50.13953488372093,0.9639932306567311
CP - Canoga Park,642,400000.0,510640.53090342676,394.9004975124378,44.07165109034268,2.3150721776885983
VC11 - Ojai,638,935000.0,1169593.0555485894,626.1366452322852,59.93103448275862,0.9424565295633783
92011 - Carlsbad,638,1245000.0,1219783.3260188089,693.2654216185625,30.713166144200628,1.477159607996229
645 - Pasadena (NW),635,950000.0,1241394.968503937,657.2301967038809,38.24724409448819,2.4361068230402703
OH - Orchard Hills,632,9000.0,1328982.0079113925,3.086980308798931,34.65506329113924,0.9972098859575828
C30 - Hollywood Hills East,631,160000.0,881208.5087163233,337.2373300370828,56.3486529318542,0.9503272798126094
MB - Monarch Beach,631,13800.0,1803886.2171156893,5.726595965434953,71.97622820919176,0.962321038655823
NOH - North Hills,630,736200.0,621782.3619047619,445.4761798386579,35.02857142857143,1.0132384951063733
VAL1 - Valencia 1,628,651500.0,2181893.103503185,492.3272263181152,32.64808917197452,2.6099212030551966
126 - Central Torrance,623,4900.0,476068.8667736758,3.9393939393939394,28.49598715890851,0.9902483262765344
92131 - Scripps Miramar,622,1238000.0,1239342.11414791,654.9091427860938,24.758842443729904,0.9836392027648839
C04 - Bel Air - Holmby Hills,619,875000.0,3437112.8012924073,254.22906506666237,62.25848142164782,0.931673027287642
267 - Loma Linda,616,425000.0,373239.0957792208,256.6577598828697,36.77922077922078,0.9951740407680008
80 - Cypress North of Katella,610,827000.0,752515.7122950819,548.3397923941602,27.278688524590162,1.004952319953269
92119 - San Carlos,610,929997.5,916935.8672131147,583.3861762840837,22.591803278688523,0.9896855399000861
ROSA - Rosamond,606,381000.0,312810.2641089109,240.3846153846154,82.28217821782178,0.9459347915482015
C31 - Playa Del Rey,591,467500.0,697737.0524534687,525.6021931953458,47.68358714043993,0.963584888700071
